ASIN,Name,UPC,List Price,Model,MPN,Brand,Color,Sales Rank,Category,Pick & Pack,Weight Handling,Order Handling,30d Storage,FBA Fees,VCF,Referral,Width,Height,Length,Weight,Buy Box,FBA BB,New Offers,FBA Offers,AMZ on Listing
*018214812043,B006ZYLSZ6,Tfh/Nylabone Nylabone Flexible Petite Bone 2Pk Nyla Flexible Chick/Liver Petite Twin Pk Treats & Chews,7.99,,,Tfh/Nylabone,,837341,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,22.4,N,1,0,N
*018214812043,B0002DGKJA,"Nylabone FlexiChew Petite Chicken and Original Flavored Bone Dog Chew Toys, Twin Pack",6.49,NCF201TPP,NCF201TPP,Nylabone,Natural,16095,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,2.4,0.4,5.5,0.15,4.54,N,12,0,Y
*018214812692,B00O8PSEWY,Small Dog Value Pack (Pack of 24),,,NX001VP,Nylabone,,,Home,1.06,0.96,1.00,0.09,3.11,0,0.15,8.5,3.25,10,0,120.19,N,3,0,N
*018214812692,B00NDY7G52,Nylabone 181519 Small Dog Value Pack 3Pk Pet Vp,21.03,,181519,Nylabone,,443277,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*018214812692,B00GXF6MZS,3PK Petite Dental Chew (Pack of 6),38.94,,NX001VPP,Nylabone,,,Pet Products,1.06,2.34,1.00,0.11,4.51,0,0.15,7,6,8,2,37.41,N,4,0,N
*018214812692,B00BS94WFQ,Small Dog Value Pack,13.09,BC490705,NX001VP,Nylabone,,385330,Pet Products,1.06,0.50,1.00,0.01,2.57,0,0.15,5.3,0.6,6.5,0.15,14.26,N,3,0,N
*018214812692,B015DD5J1S,Tfh/Nylabone Nylabone Small Dog Value Pack 3Pc Nyla Small Dog Value Pk 3Pc Treats & Chews,7.99,,,Tfh/Nylabone,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*018214812692,B00O8PQG8S,Small Dog Value Pack (Pack of 12),,,NX001VPP\NX001VP,Nylabone,,,Home,1.06,0.96,1.00,0.09,3.11,0,0.15,8.5,3.25,10,0,67.38,N,3,0,N
*015568980985,B00063KNPS,Nylabone Healthy Edibles Petit Value Pack,7.99,NX001VPP,NX001VPP,Nylabone,Brown/Blue/Natural,11078,Pet Products,1.06,0.50,1.00,0.01,2.57,0,0.15,5.31,0.71,6.5,0.17,4.54,N,48,0,Y
*018214812692,B00O8PTF2W,Small Dog Value Pack (Pack of 36),,,NX001VP,Nylabone,,,Home,1.06,0.96,1.00,0.09,3.11,0,0.15,8.5,3.25,10,0,329.33,N,2,0,N
*018214812784,B00CQ7FCXA,Dental Chew Bone,,,138264,Nylabone,White,278219,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,7.92,N,3,0,N
*018214812784,B00CHS08ZK,Nylabone Dental Chew Bone Petite -- 1 Bone,4.12,,,Nylabone,,,Health and Beauty,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*018214812784,B0010P829K,Nylabone Dental Chew Petit Original flavored Bone Dog Chew Toy,4.25,NX933P,NX933P,Nylabone,Blue,4305,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,1.4,0.5,6,0.1,1.99,N,34,0,Y
*634252115269,B001CCZ41U,Nylabone #NX-934 Regular SZ Dental Bone,7.41,,NX-934P,Nylabone,,341507,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,3.5,0.5,7,0.05,6.74,N,7,0,N
*018214812791,B00BS99LQ6,Nylabone #NX-934 Regular SZ Dental Bone,3.48,BC490701,NX934P/NX934,Nylabone,,300174,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,3.5,0.8,6.5,0.02,7.37,N,7,1,N
*018214812791,B00O8PRZQ0,Nylabone #NX-934 Regular SZ Dental Bone (Pack of 36),,,NX934,Nylabone,,,Home,1.06,0.96,1.00,0.09,3.11,0,0.15,8.5,3.25,10,0,298.49,N,2,0,N
*018214812791,B00O8POA18,Nylabone #NX-934 Regular SZ Dental Bone (Pack of 3),,,NX934,Nylabone,,,Home,1.06,0.96,1.00,0.09,3.11,0,0.15,8.5,3.25,10,0,13.71,N,2,0,N
*018214812791,B0077OV542,Dental Chew Bone - 785068,,785068,TF81279,"T.F.H. PUBLICATIONS, INC.",,696864,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*018214812791,B00O8PQ0QG,Nylabone #NX-934 Regular SZ Dental Bone (Pack of 12),,,NX934,Nylabone,,476102,Pet Products,1.06,0.96,1.00,0.09,3.11,0,0.15,8.5,3.25,10,0,56.54,N,2,0,N
*018214812791,B000084F4A,Nylabone Dental Chew Regular Original flavored Bone Dog Chew Toy,5.99,NX934P,NX934P,Nylabone,Blue,5777,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,2,1.5,5.3,0.15,3.99,N,34,0,Y
*018214812791,B00O8PRDX0,Nylabone #NX-934 Regular SZ Dental Bone (Pack of 24),,,NX934,Nylabone,,,Home,1.06,0.96,1.00,0.09,3.11,0,0.15,8.5,3.25,10,0,197.45,N,3,0,N
*018214812791,B01CN90FW8,Nylabone Flexible Dental Chew Bone Regular,,,,Tfh/Nylabone,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*617407678017,B000084EXU,Nylabone Dental Chew Wolf Original flavored Bone Dog Chew Toy,8.49,NX935P,NX935P,Nylabone,Blue,7522,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,3.7,1.5,7.3,0.02,4.33,N,38,0,Y
*780231535129,B000084F4B,Nylabone Dental Chew Giant Original flavored Bone Dog Chew Toy,12.49,NX936P,NX936P,Nylabone,Blue,11930,Pet Products,1.06,0.96,1.00,0.02,3.04,0,0.15,4.5,1.3,10.1,0.4,6.79,N,37,0,Y
*018214812913,B0113XM06E,Nylabone Just for Puppies Starter Kit Bone Puppy Dog Chew Toys,8.99,N201PSKP,N201PSKP,Nylabone,,6511,Pantry,1.06,0.96,1.00,0.01,3.03,0,0.15,6.8,0.9,7.1,0.35,4.89,Y,1,0,N
*018214812913,B00Y4VPK0G,NYLABONE PUPPY STARTER KIT 3-PK (Pack of 5),49.95,,N201PSKP,Nylabone,,,Sports,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,2,0,N
*018214812913,B0002DGL26,Nylabone Just For Puppies Starter Kit Bone Puppy Dog Chew Toys,8.99,N201PSKP,N201PSKP,Nylabone,Brown/Natural,76,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,6.38,0.94,7.24,0.44,4.89,N,72,0,Y
*018214813026,B010UNI1UW,"Nylabone Big Chew Monster  Durable Toy Beef Bone for large breeds, Original",21.99,NBC101P,NBC101P,Nylabone,,11255,Pantry,1.06,1.95,1.00,0.05,4.06,0,0.15,6.6,2.1,11.4,0.8,14.45,Y,1,0,N
*018214813026,B0002ASPT6,Nylabone Big Chew Monster Original Flavored Durable Toy Beef Bone for Large Breeds,21.99,NBC101P,NBC101P,Nylabone,Natural,1022,Pet Products,1.06,1.95,1.00,0.05,4.06,0,0.15,6.5,2,11.5,0.8,12.44,Y,37,3,Y
*018214813149,B0002DGL3K,"Nylabone Healthy Edibles Petite Bacon Flavored Dog Treats, Twin Pack",3.99,NEB101TPP,NEB101TPP,Nylabone,,5022,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,3,0.6,6,0.1,2.24,N,15,0,Y
*018214813149,B00S6D2DDU,Healthy Edibles Bone (Pack of 3),,,NEB-101TP,Nylabone,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,25.1,N,1,0,N
*018214813149,B00BUFTRSK,Healthy Edibles Bone (Pack of 2),,,DNYNEB101TP,TDP,,770505,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,8.86,N,4,0,N
*018214813439,B0113XKZMK,"Nylabone Big Chew Monster Durable Toy knot Bone for Large Breeds, Original",21.99,,,Nylabone,,13240,Pantry,1.06,0.96,1.00,0.03,3.05,0,0.15,5.5,2,9.2,0.6,12.99,Y,1,0,N
*018214813439,B0002DGLNK,Nylabone Big Chew Monster Original Flavored Durable Toy knot Bone for large breeds,21.99,NBC107P,NBC107P,Nylabone,Natural,3557,Pet Products,1.06,0.96,1.00,0.04,3.06,0,0.15,5.7,2.1,9.5,0.6,12.99,Y,21,2,Y
*018214813507,B006MWV5EA,Nylabone Corp Bones NX106 Chicken/Originl Flexi Chew Regular/3 Pack,,,491158,Nylabone,,790307,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,40.03,N,2,0,N
*018214813507,B0002DGLPS,"Nylabone FlexiChew Regular Bone Dog Chew Toy, Triple Pack",12.99,NX106P,181320,Nylabone,Natural,6566,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,5.5,0.3,6.7,0.4,10.0,Y,11,2,Y
*018214813682,B004FO7J10,Healthy Edible (Pack of 3),29.97,,NE106VPP,Healthy Edibles,,262919,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,6.2,0.9,7.5,0.4,17.99,Y,3,1,N
*018214813682,B010UNJFZM,"Nylabone Healthy Edibles Regular Variety Pack, 3 Count",8.44,,,Nylabone,,10159,Pantry,1.06,1.95,1.00,0.01,4.02,0,0.15,6.6,0.9,7.5,0.76,8.37,Y,1,0,N
*018214813682,B00028ZMBC,"Nylabone Healthy Edibles Regular Variety Pack, 3-Count",7.49,NE106VPP,NE106VPP,Nylabone,Brown,4988,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,5.3,0.9,5.6,0.5,7.49,Y,19,1,Y
*018214813682,B0130NQVRO,"Nylabone Products NE106VPP Healthy Edibles Dog Chews, Variety 3-Pk. - Quantity 12",77.88,,NE106VPP,Nylabone,,,Pet Products,4.09,4.79,0.00,0.29,9.17,0,0.15,10,9,13,6,69.43,N,2,0,N
*018214813736,B0010OVNKQ,Nylabone Healthy Edibles Souper Chicken Flavored Dog Treat Bones,8.49,NBQ105P,NBQ105P,Nylabone,Brown,9518,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,3.9,1,8.4,0.3,7.07,Y,17,2,Y
*018214813736,B0041LFU1I,NYLA EDIBLE BBQ CHICKEN SOUPER [Misc.],9.32,,4813736,Nylabone,,636270,Pet Products,1.06,0.96,1.00,0.02,3.04,0,0.15,4.5,1.5,10,0.55,11.36,N,2,0,N
*018214813736,B00U9O92C4,Nylabone 181455 Edible Ll Chicken Souper,21.93,,181455,Nylabone,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,18.86,N,1,0,N
*018214813736,B005OCX27W,Healthy Edible,,,TF81373,"T.F.H. PUBLICATIONS, INC.",,591386,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,9.45,N,6,0,N
*018214813736,B00B39S6OO,Healthy Edible,,,NBQ105P,Nylabone,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,19.24,N,1,0,N
*018214813743,B0002DGM6Q,"Nylabone Healthy Edibles Regular Chicken Flavored Dog Treat Bones with Vitamins, Triple Pack",7.49,NBQ106P,NBQ106P,Nylabone,Brown,38912,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,6.6,0.09,7.5,0.35,7.05,Y,12,2,Y
*018214813743,B0071DRRVY,Nylabone Healthy Edible Dog Chew 3 Pack Chicken,,,NBQ106,Nylabone,,715099,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0.5,17.75,N,1,0,N
*018214813743,B00HYEYA10,Nylabone 181454 Edible Ll Chicken Reg Tri Pk,21.13,,181454,Nylabone,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*018214813743,B001JA7Z9E,TFH/Nylabone Nylabone Bbq Chicken - Regular 3Pk,,,018214813743,Nylabone,,824535,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,8.68,N,3,0,N
*885358571682,B0002DGM7K,Nylabone Just For Puppies Small Key Ring Bone Puppy Dog Teething Chew Toy,7.99,N220P,N220P,Nylabone,Red/Yellow/Blue,10336,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,3.4,1,7.2,0.53,4.59,N,33,0,Y
*018214813842,B006QOC34U,Puppy Teething Keys (Pack of 2),,,N220,Nylabone,,777929,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,24.5,N,3,0,N
*018214813842,B00LP1Z1JI,Puppy Teething Keys,,,TF81384,"T.F.H. PUBLICATIONS, INC.","Blue, Yellow, Red",48567,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,1.6,1,10.1,0.1,7.08,N,4,0,N
*018214813859,B0010P32E0,Nylabone Just For Puppies Medium Key Ring Bone Puppy Dog Teething Chew Toy,12.49,N221P,N221P,Nylabone,Red/Yellow/Blue,1433,Pet Products,1.06,0.96,1.00,0.02,3.04,0,0.15,3.94,2.76,6.3,0.44,4.59,N,35,0,Y
*018214813859,B0071DRVJM,"Puppy Teething Keys (Pack of 2) Medium Size, Bacon Flavored",12.35,,N221,Nylabone,,84734,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,2,1.7,5.4,0.02,N/A,N,3,0,N
*617407678192,B000ER3QM8,Nylabone Dura Chew Souper Bacon Flavored Double Action Bone Dog Chew Toy,21.99,NTG105P,NTG105P,Nylabone,Green,5222,Pet Products,1.06,1.95,1.00,0.05,4.06,0,0.15,5.1,2.7,11.3,1.2,12.32,Y,33,2,Y
*018214814436,B00KOAJOGC,Nutri Dent Brush (Pack of 12),,,NTD100M,Nylabone,,,Grocery,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,105.78,N,1,0,N
*018214814436,B00KOAJQGA,Nutri Dent Brush (Pack of 3),,,NTD100M,Nylabone,,,Grocery,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,32.43,N,3,0,N
*852669328908,B00063KNX0,"Nylabone Nutri Dent Small Original Flavored Extra Fresh Dog Treat bone, 5.9 oz.",10.99,NTD100MW,NTD100MW,Nylabone,Green,26299,Pet Products,1.06,0.96,1.00,0.04,3.06,0,0.15,5,1.6,16.3,0.45,9.2,Y,12,2,N
*018214814436,B00KOAJP84,Nutri Dent Brush (Pack of 2),,,NTD100M,Nylabone,,,Grocery,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,20.4,N,3,0,N
*018214814436,B00KOAJTLW,Nutri Dent Brush (Pack of 9),,,NTD100M,Nylabone,,,Grocery,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,81.7,N,2,0,N
*018214814436,B00KOAJRHI,Nutri Dent Brush (Pack of 4),,,NTD100M,Nylabone,,,Grocery,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,42.5,N,2,0,N
*018214814856,B00GXEX4IW,Puppy Teething Keys (Pack of 6),35.94,,N219P,Nylabone,,284313,Pet Products,1.06,1.95,1.00,0.07,4.08,0,0.15,8.8,2.7,10,1.15,38.99,N,2,0,N
*617407678338,B0006L2PCO,Nylabone Just For Puppies Extra Small Key Ring Bone Puppy Dog Teething Chew Toy,7.49,N219P,N219P,Nylabone,Red/Yellow/Blue,11597,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,3.5,1,7.3,0.2,4.69,N,36,0,Y
*018214814856,B00LRIBHEW,Puppy Teething Keys (Pack of 2),,,DNYN219P,Nylabone,,439971,Pet Products,1.06,0.96,1.00,0.02,3.04,0,0.15,4.3,2,5.7,0.3,N/A,N,1,0,N
*018214815044,B003XK6WUQ,Nylabone Healthy Edibles Petite Chicken Flavored Twin pack Dog Treat Bone,4.99,NBQ101TPP,NBQ101TPP,Nylabone,,106238,Pet Products,1.06,0.50,1.00,0.01,2.57,0,0.15,4.3,0.6,7.1,0.11,5.26,Y,13,2,Y
*018214815044,B003XK6WVA,Healthy Edible,4.16,,NBQ101TP/NBQ101,Nylabone,,337160,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,3,0.6,5.9,0.15,6.53,N,3,0,N
*018214816218,B00R1B0484,Nylabone Dura Chew Dog Bone Petite Bacon -- 1 Bone,3.06,,,Nylabone,,1313775,Health and Beauty,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,7.4,N,2,0,N
*018214816218,B00HYEVLJO,Dura Chew Bone Bacon,18.36,,181173,Nylabone,,840446,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,11.5,N,2,0,N
*018214816218,B0115RU99S,Nylabone Durachew Bacon Bone Petite,,,,Tfh/Nylabone,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,3.5,0.5,6.5,0.02,N/A,N,0,0,N
*018214816218,B000DN8EQ6,"Nylabone Dura Chew Petit Bacon Flavored Bone Dog Chew Toy, X-Small",2.99,NB101P,NB101P,Nylabone,Brown,13049,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,3.5,0.5,6.5,0.02,2.79,N,39,0,Y
*018214816225,B010BU04AY,Nylabone 181174 Durable Bcn Bone Reg,19.44,181174,181174,Nylabone,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*018214816225,B0115SWH1U,Nylabone Dura Chew Bone Regular Bacon -- 1 Bone,4.71,,,Nylabone,,,Health and Beauty,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*617407678215,B000DT8FQ4,Nylabone Dura Chew Regular Bacon Flavored Bone Dog Chew Toy,4.99,NB102P,NB102P,Nylabone,Brown,14649,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,1.7,0.8,6.3,0.01,2.99,N,40,0,Y
*018214816232,B00BS99NLO,Dura Chew Bone Bacon,0.0,BC490817,NB103P,Nylabone,,122289,Pet Products,1.06,0.96,1.00,0.02,3.04,0,0.15,4.5,1.4,8,0.25,7.96,Y,4,1,N
*018214816232,B0079480WA,Dura Chew Bone Bacon,,,NB103P,Nylabone,,529653,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0.5,8.48,N,3,0,N
*018214816232,B00O89CB9W,Nylabone Durachew Bacon Bone Wolf,,,,Tfh/Nylabone,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*018214816232,B000DZA6K6,Nylabone Dura Chew Wolf Bacon Flavored Bone Dog Chew Toy,7.49,NB103P,NB103P,Nylabone,Brown,27497,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,4.3,1,8,0.15,4.09,N,24,0,Y
*018214816256,B000GQ80TQ,Nylabone Dura Chew Souper Bacon Flavored Bone Dog Chew Toy,12.99,NB105P,NB105P,Nylabone,Brown,503,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,2.7,0.9,9.5,0.35,7.99,Y,71,2,Y
*018214816256,B0071DS0HY,Dura Chew Bone Bacon,16.32,,NB105P/NB105,Nylabone,,958118,Health and Beauty,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,23.09,N,2,0,N
*018214816256,B010UNID3W,"Nylabone Dura Souper Bone Dog Chew Toy, Bacon",12.99,,,Nylabone,,7472,Pantry,1.06,0.96,1.00,0.02,3.04,0,0.15,4,1.4,10,0.45,7.99,Y,1,0,N
*018214816256,B00CJ26BN2,Dura Chew Bone Bacon,,,NB105P/NB105,"T.F.H. PUBLICATIONS, INC.",,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,13.04,N,5,0,N
*018214816270,B00YYH4U3S,Nylabone 181407 Edibles Roast Beaf Bone Reg,18.17,,181407,Nylabone,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*018214816270,B00S4VDT4G,Healthy Edible (Pack of 3),,,NE802,Nylabone,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*666674913581,B000AM7FZ6,Nylabone Healthy Edibles Regular Roast Beef Flavored Dog Treat Bone,2.79,NE802P,NE802P,Nylabone,,6362,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,1.8,1,5.4,0.1,1.59,N,19,0,Y
*018214816287,B00S4VDP72,Healthy Edible (Pack of 3),,,NE803,Nylabone,,617537,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*018214816287,B004UMKDJ2,Healthy Edible,4.04,BC490822,NE803P/NE803,Nylabone,,276698,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,4.3,0.9,6.4,0.35,6.15,Y,8,1,N
*018214816287,B0115RHDAQ,Nylabone Edible Roast Beef Bone Wolf 1pk,,,DNYNE803,Tfh/Nylabone,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,18.3,N,1,0,N
*018214816287,B0061PLUUC,Nylabone Healthy Edibles Medium Roast Beef Flavored Dog Treat Bone,3.99,NE803P,NE803P,Nylabone,,24104,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,2.1,0.9,7.1,0.25,2.99,N,9,0,Y
*018214816294,B00S6D4SQU,Healthy Edible (Pack of 3),,,NE804,Nylabone,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,36.22,N,1,0,N
*018214816294,B006QOFGQ2,Nylabone Roast Beef Flavored Bone Giant,,,DNYNE804,Tfh/Nylabone,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,11.65,N,1,0,N
*018214816294,B001QE91DQ,"Nylabone Healthy Edibles Giant Roast Beef Flavored Dog Treat Bone, 1 Count",4.99,NE804P,NE804P,Nylabone,Brown,18366,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,4.5,1,10,0.3,4.99,N,26,0,Y
*018214816294,B0042FX6F0,Healthy Edible,5.24,,NE804P,Nylabone,,242158,Pet Products,1.06,0.96,1.00,0.02,3.04,0,0.15,4.5,1.4,10,0.35,5.19,Y,10,1,N
*018214816300,B00U9O8YPK,Nylabone 181413 Edibles Roast Beaf Bone Souper,21.94,,181413,Nylabone,,587040,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,20.1,N,1,0,N
*018214816300,B00GY4ANHG,"Nylabone Dog Bone Large, Medium Roast Beef",107.88,,NE805P,Nylabone,,360494,Pet Products,1.06,3.90,1.00,0.20,6.16,0,0.15,9.2,6.9,10.3,6.35,79.1,N,2,0,N
*018214816300,B010UNKH7W,"Nylabone Healthy Edibles Souper Dog Treat Bone, Roast Beef",8.49,,,Nylabone,,9023,Pantry,1.06,0.96,1.00,0.02,3.04,0,0.15,4.5,1.5,10,0.5,3.63,Y,1,0,N
*018214816300,B001EUJM4A,"T.F.H. Nylabone Healthy Edibles Roast Beef Bone (Souper, 7-3/4 Inches)",8.99,,018214816300,Nylabone,,957693,PC Accessory,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,2,0,N
*015568981111,B000AM229A,Nylabone Healthy Edibles Souper Roast Beef Flavored Dog Treat Bone,8.49,NE805P,NE805P,Nylabone,Brown,981,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,2.2,1.1,8.4,0.5,3.63,N,26,0,Y
*018214816300,B0115RHKJA,HEALTHY EDIBLE BONE BEEF (Pkg of 3),29.97,,NE805,Nylabone,,417738,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,53.44,N,1,0,N
*018214816300,B001OVIA5Q,Nylabone Roast Beef Flavored Dog Bone - Souper,,,490824,Nylabone,,438545,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,15.94,N,2,0,N
*018214816317,B007B4WO7A,Healthy Edible,3.79,,NE801TPP,Nylabone,,251956,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,2.1,0.4,4.1,0.05,6.95,N,3,0,N
*617407678697,B000HCMRF2,Nylabone Healthy Edibles Wolf Roast Beef Flavored Twin Pack Dog Treat Bone,6.99,NE803TPP,NE803TPP,Nylabone,Brown,10558,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,4.5,1,7.1,0.4,4.24,N,20,0,Y
*018214816317,B001O0VJNC,Nylabone Healthy Edibles Petit Roast Beef Flavored Twin Pack Dog Treat Bone,3.99,NE801TPP,NE801TPP,Nylabone,,110335,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,2.3,0.7,4.5,0.1,3.99,N,19,0,Y
*018214817062,B00BS99Q7A,Double Action Dental Chew,15.59,BC490839,NTG603P,Nylabone,blue,173598,Pet Products,1.06,0.96,1.00,0.02,3.04,0,0.15,2.4,2.4,8.4,0.6,9.14,N,4,0,N
*018214817062,B000BVTLR6,Nylabone Dura Chew Regular Bacon Flavored Double Action Dental Ball and Bone Dog Chew Toy,16.99,NTG603P,NTG603P,Nylabone,Blue & Natural,54903,Pet Products,1.06,0.96,1.00,0.03,3.05,0,0.15,5,2.3,9.2,0.5,8.99,Y,15,2,Y
*018214817062,B00CQ7F15Y,Nylabone - Dura Chew Double Action Dental Chew Ball Wolf For Powerful Chewers Up To 35 lbs. Bacon Flavored - CLEARANCE PRICED,18.14,,4817062,Nylabone,,355829,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,3,3,3,0,17.39,N,1,0,N
*018214817062,B0061PS0TQ,Nylabone Double Action Dental Ball and Bone Dog Chew Toy,,NTG603,TF705 14,Nylabone,,316835,Pet Products,1.06,0.96,1.00,0.03,3.05,0,0.15,4.9,2.4,9.3,0.4,12.39,Y,1,1,N
*018214817062,B00PIXZRZM,Nylabone Double Action Dental Chew Rnd Ball (Pack of 2),,,490839,,,542201,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,34.12,N,2,0,N
*018214817079,B000BVWWOA,Nylabone Dura Chew Regular Bacon Flavored Double Action Dental Football and Bone Dog Chew Toy,21.99,NTG705P,NTG705P,Nylabone,Blue & Natural,33621,Pet Products,1.06,1.95,1.00,0.08,4.09,0,0.15,7.9,2.7,12.2,1.1,13.45,Y,20,1,Y
*018214817079,B00PIXZTO6,Dura Chew Double Action Dental (Pack of 2),,,490840,Nylabone,,471802,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,41.72,N,2,0,N
*018214818250,B000HCMRI4,Healthy Edibles - Regular 6 Pack - Bacon,13.99,NEB102MP,NEB102MP,Nylabone,Brown,9314,Pet Products,1.06,0.96,1.00,0.05,3.07,0,0.15,6.3,3,8,0.25,9.22,Y,23,1,Y
*018214818250,B001CCU0XW,Nylabone Healthy Edibles Bones Bacon Medium - NEB102M,,,490878,Nylabone,,789054,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,1,0,N
*018214818250,B0029F49UG,Nylabone Products Healthy Edibles Bacon Dog Chews Stand Up Pouches Regular 6 count (Pack of 5),,,,Nylabone,,1716157,Health and Beauty,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,61.82,N,1,0,N
*018214818250,B00PHEPHH0,Nylabone Products Healthy Edibles Bacon Dog Chews Stand Up Pouches Regular 6 count (Pack of 3),,,,Nylabone,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,41.64,N,1,0,N
